Date,High,Low,Open,Close,Volume,Adj Close,Name
2015-01-12,40.79477310180664,39.384864807128906,40.79477310180664,39.5155143737793,2578700.0,38.518638610839844,EQT
2015-01-13,40.28851318359375,39.118125915527344,39.7060432434082,39.537288665771484,1688500.0,38.53985595703125,EQT
2015-01-14,39.96189498901367,38.829612731933594,39.281436920166016,39.858463287353516,2565900.0,38.85293197631836,EQT
2015-01-15,40.57158279418945,39.433860778808594,40.56069564819336,39.482852935791016,2340800.0,38.48679733276367,EQT
2015-01-16,41.241153717041016,39.569950103759766,39.569950103759766,41.14861297607422,2048000.0,40.11053466796875,EQT
2015-01-20,40.566139221191406,39.57539367675781,40.17964172363281,40.315731048583984,2504300.0,39.29866409301758,EQT
2015-01-21,41.916168212890625,40.391944885253906,40.77299880981445,41.78007507324219,2664700.0,40.72605895996094,EQT
2015-01-22,42.30266571044922,40.39738845825195,41.916168212890625,41.295589447021484,2492200.0,40.25380325317383,EQT
2015-01-23,41.643985748291016,40.82743453979492,41.279258728027344,40.86009979248047,1299100.0,39.82930374145508,EQT
2015-01-26,41.545997619628906,40.430049896240234,40.82743453979492,41.0723991394043,1520600.0,40.036251068115234,EQT
2015-01-27,41.58955001831055,40.46815490722656,40.952640533447266,40.8982048034668,1711300.0,39.8664436340332,EQT
2015-01-28,41.02885055541992,39.68971252441406,40.52803421020508,40.10342788696289,3119000.0,39.091712951660156,EQT
2015-01-29,40.65868377685547,38.97114944458008,40.32661819458008,40.13064956665039,2305800.0,39.11825180053711,EQT
2015-01-30,41.01251983642578,39.194339752197266,39.67338180541992,40.52259063720703,2574100.0,39.500308990478516,EQT
2015-02-02,41.40446472167969,40.11975860595703,41.0723991394043,41.137725830078125,2422600.0,40.09992218017578,EQT
2015-02-03,42.23189926147461,40.968971252441406,41.78007507324219,41.83995819091797,3266100.0,40.78444290161133,EQT
2015-02-04,41.6766471862793,40.00544357299805,41.08872985839844,40.55525207519531,4820400.0,39.53214645385742,EQT
2015-02-05,43.45127868652344,41.328250885009766,41.328250885009766,42.12847137451172,5401600.0,41.065670013427734,EQT
2015-02-06,43.19542694091797,41.899837493896484,42.912357330322266,42.97223663330078,4485500.0,41.888160705566406,EQT
2015-02-09,43.83233642578125,42.83070373535156,43.00489807128906,43.51115798950195,5107000.0,42.413475036621094,EQT
2015-02-10,44.768646240234375,42.77626419067383,43.53293228149414,44.583560943603516,4760400.0,43.45883560180664,EQT
2015-02-11,45.13336944580078,43.37506866455078,43.8268928527832,44.523681640625,3807100.0,43.429683685302734,EQT
2015-02-12,45.05171585083008,43.66358184814453,44.9809455871582,43.95753860473633,2433600.0,42.8774528503418,EQT
2015-02-13,44.54001235961914,43.554710388183594,44.45835494995117,44.19161605834961,2105000.0,43.10577392578125,EQT
2015-02-17,44.654327392578125,43.75612258911133,43.88677215576172,44.4148063659668,2895800.0,43.323482513427734,EQT
2015-02-18,44.84485626220703,43.79967498779297,44.03375244140625,44.148067474365234,3285200.0,43.06329345703125,EQT
2015-02-19,45.24768829345703,42.61840057373047,42.61840057373047,44.40936279296875,2153100.0,43.31817626953125,EQT
2015-02-20,45.06260299682617,43.78334426879883,44.42569351196289,44.164398193359375,2701100.0,43.07923126220703,EQT
2015-02-23,44.485572814941406,43.44583511352539,43.59825897216797,43.63092041015625,2402200.0,42.558860778808594,EQT
2015-02-24,44.57811737060547,43.4349479675293,43.908546447753906,44.507347106933594,2765700.0,43.413753509521484,EQT
2015-02-25,45.432769775390625,44.2025032043457,44.61077880859375,45.416439056396484,2484300.0,44.300498962402344,EQT
2015-02-26,45.28579330444336,43.2335319519043,45.10615158081055,43.418617248535156,3190300.0,42.351776123046875,EQT
2015-02-27,43.761566162109375,43.255306243896484,43.70168685913086,43.44583511352539,1963700.0,42.378326416015625,EQT
2015-03-02,44.333152770996094,43.34785079956055,43.5438232421875,43.91399002075195,2724000.0,42.8349723815918,EQT
2015-03-03,45.32389831542969,43.77245330810547,43.88132858276367,44.76320266723633,3270000.0,43.66331100463867,EQT
2015-03-04,44.87751770019531,43.39139938354492,44.84485626220703,44.0119743347168,2155500.0,42.93055725097656,EQT
2015-03-05,44.0119743347168,43.24986267089844,43.821449279785156,43.84866714477539,1876800.0,42.77125930786133,EQT
2015-03-06,43.79423141479492,43.11921691894531,43.353294372558594,43.29341506958008,1410200.0,42.229644775390625,EQT
2015-03-09,43.15732192993164,41.92705535888672,43.0212287902832,41.92705535888672,2619100.0,40.89686584472656,EQT
2015-03-10,41.948829650878906,41.23571014404297,41.67120361328125,41.4752311706543,2208000.0,40.456138610839844,EQT
2015-03-11,42.389766693115234,41.14316940307617,41.50244903564453,42.21012496948242,3006800.0,41.1729736328125,EQT
2015-03-12,42.47142028808594,41.49156188964844,42.319000244140625,41.513336181640625,2375600.0,40.49330520629883,EQT
2015-03-13,41.53511047363281,40.6967887878418,41.154056549072266,41.497005462646484,2141300.0,40.477386474609375,EQT
2015-03-16,42.12302780151367,41.0996208190918,41.16494369506836,42.10669708251953,1838200.0,41.072086334228516,EQT
2015-03-17,42.574851989746094,41.8780632019043,42.06314468383789,42.150245666503906,2015000.0,41.11457061767578,EQT
2015-03-18,43.26074981689453,41.6657600402832,41.79096221923828,43.015785217285156,2276000.0,41.958839416503906,EQT
2015-03-19,42.841590881347656,42.13935852050781,42.29722213745117,42.694610595703125,1422300.0,41.645565032958984,EQT
2015-03-20,43.674468994140625,42.912357330322266,42.99401092529297,42.96134948730469,3238400.0,41.90572738647461,EQT
2015-03-23,43.48394012451172,42.8470344543457,43.097442626953125,42.85247802734375,1310800.0,41.79954528808594,EQT
2015-03-24,43.53837966918945,42.83070373535156,43.015785217285156,43.36418151855469,1324200.0,42.29867172241211,EQT
2015-03-25,44.46379852294922,43.26619338989258,43.66358184814453,44.14262390136719,1827900.0,43.0579833984375,EQT
2015-03-26,44.96461486816406,43.33696365356445,44.73598098754883,43.51115798950195,1607000.0,42.442039489746094,EQT
2015-03-27,43.88677215576172,42.89058303833008,43.16276550292969,43.587371826171875,1600300.0,42.516380310058594,EQT
2015-03-30,45.089820861816406,43.77245330810547,43.93576431274414,45.0190544128418,1979100.0,43.91289138793945,EQT
2015-03-31,45.416439056396484,44.278717041015625,44.52912521362305,45.111595153808594,2451100.0,44.0031623840332,EQT
2015-04-01,45.939029693603516,44.8067512512207,45.378334045410156,45.073490142822266,2184500.0,43.96598815917969,EQT
2015-04-02,46.13500213623047,44.621665954589844,44.8176383972168,46.05879211425781,2351900.0,44.92707443237305,EQT
2015-04-06,46.48884201049805,45.748504638671875,46.21665573120117,45.84104537963867,1862500.0,44.714683532714844,EQT
2015-04-07,46.23299026489258,45.764835357666016,46.004356384277344,45.84104537963867,1795300.0,44.714683532714844,EQT
2015-04-08,46.06423568725586,45.35111618041992,45.890037536621094,45.38922119140625,2330200.0,44.27395248413086,EQT
2015-04-09,46.51605987548828,45.127925872802734,45.62874221801758,46.33097457885742,3260800.0,45.19256591796875,EQT
2015-04-10,46.53239059448242,45.62874221801758,46.43984603881836,46.08600997924805,2018100.0,44.95362854003906,EQT
2015-04-13,46.40174102783203,45.274906158447266,46.23299026489258,45.313011169433594,1695700.0,44.19962692260742,EQT
2015-04-14,46.27653884887695,45.465431213378906,45.617855072021484,46.053348541259766,2049300.0,44.92176818847656,EQT
2015-04-15,47.95318603515625,46.03157424926758,46.46706771850586,47.86064147949219,2786100.0,46.68465805053711,EQT
2015-04-16,48.5247688293457,47.3434944152832,47.593902587890625,47.48503112792969,3105800.0,46.31827163696289,EQT
2015-04-17,47.65922546386719,46.89711380004883,47.01143264770508,47.56668472290039,2226900.0,46.39793014526367,EQT
2015-04-20,47.51224899291992,46.61948776245117,47.36526870727539,47.1420783996582,2250100.0,45.98374557495117,EQT
2015-04-21,47.539466857910156,46.85356521606445,47.36526870727539,47.05498123168945,2283300.0,45.89878463745117,EQT
2015-04-22,47.77354431152344,46.89167022705078,47.3543815612793,47.51769256591797,2244400.0,46.350135803222656,EQT
2015-04-23,49.450191497802734,47.55035400390625,48.356014251708984,47.65378189086914,5582800.0,46.482879638671875,EQT
2015-04-24,48.31246566772461,46.712032318115234,47.78443145751953,47.136634826660156,2514800.0,45.97842788696289,EQT
2015-04-27,47.474143981933594,46.54872131347656,47.21284866333008,46.86445236206055,2589000.0,45.71294021606445,EQT
2015-04-28,47.626564025878906,46.59226989746094,46.82634735107422,47.61567687988281,2067700.0,46.44570541381836,EQT
2015-04-29,48.704410552978516,47.24551010131836,47.48503112792969,48.66630554199219,2230600.0,47.470516204833984,EQT
2015-04-30,49.76592254638672,47.778987884521484,48.8187255859375,48.960262298583984,2696300.0,47.75724411010742,EQT
2015-05-01,49.37942123413086,48.73162841796875,49.07457733154297,48.98203659057617,3004400.0,47.77849197387695,EQT
2015-05-04,49.335872650146484,48.688079833984375,48.99836730957031,48.82416915893555,1672500.0,47.62450408935547,EQT
2015-05-05,49.956451416015625,48.47577667236328,49.30865478515625,48.50843811035156,2146100.0,47.316532135009766,EQT
2015-05-06,48.98748016357422,48.01850891113281,48.88949203491211,48.24169921875,1425100.0,47.05635452270508,EQT
2015-05-07,48.09471893310547,47.523136138916016,48.01850891113281,47.9477424621582,1735900.0,46.76961135864258,EQT
2015-05-08,49.49374008178711,47.58845901489258,48.573760986328125,49.45563507080078,2075900.0,48.24045181274414,EQT
2015-05-11,49.55906295776367,48.20903778076172,49.53184509277344,48.922157287597656,2318600.0,47.7200813293457,EQT
2015-05-12,50.51170349121094,48.76973342895508,49.10723876953125,50.05443572998047,3678700.0,48.82454299926758,EQT
2015-05-13,50.043548583984375,48.75340270996094,50.00544357299805,48.96570587158203,2306300.0,47.79120635986328,EQT
2015-05-14,49.68971252441406,48.557430267333984,49.05824661254883,49.42841720581055,1949400.0,48.24282455444336,EQT
2015-05-15,49.42841720581055,48.45944595336914,49.09090805053711,49.34675979614258,1808100.0,48.16312789916992,EQT
2015-05-18,49.32498550415039,48.56831741333008,49.118125915527344,48.7370719909668,3310000.0,47.568058013916016,EQT
2015-05-19,48.66630554199219,47.58845901489258,48.36690139770508,47.980403900146484,3782500.0,46.82954025268555,EQT
2015-05-20,48.25802993774414,47.37071228027344,48.25802993774414,47.92596435546875,2064900.0,46.776397705078125,EQT
2015-05-21,48.50843811035156,47.7572135925293,48.24169921875,48.198150634765625,1666800.0,47.04206466674805,EQT
2015-05-22,48.454002380371094,47.65378189086914,47.708221435546875,48.12738037109375,914800.0,46.972984313964844,EQT
2015-05-26,48.067501068115234,47.08219909667969,47.62112045288086,47.3434944152832,1500600.0,46.207908630371094,EQT
2015-05-27,47.778987884521484,46.90800094604492,47.28361511230469,47.68644714355469,1301300.0,46.542633056640625,EQT
2015-05-28,47.53402328491211,46.53783416748047,47.44692611694336,46.61948776245117,1909100.0,45.50127029418945,EQT
2015-05-29,47.120304107666016,45.99346923828125,46.84267807006836,46.309200286865234,2954800.0,45.198421478271484,EQT
2015-06-01,46.428958892822266,46.05879211425781,46.28742599487305,46.238433837890625,1465700.0,45.12935256958008,EQT
2015-06-02,46.70658493041992,45.7866096496582,46.20576858520508,46.30375671386719,2402600.0,45.19309997558594,EQT
2015-06-03,46.51605987548828,45.66140365600586,46.238433837890625,46.30375671386719,1856800.0,45.19309997558594,EQT
2015-06-04,46.26565170288086,45.666847229003906,45.939029693603516,45.71583938598633,1491200.0,44.619300842285156,EQT
2015-06-05,46.54872131347656,45.329341888427734,45.36744689941406,45.75394821166992,1708900.0,44.65648651123047,EQT
2015-06-08,46.194881439208984,45.291236877441406,45.71583938598633,45.748504638671875,1759600.0,44.651161193847656,EQT
2015-06-09,47.56668472290039,46.15133285522461,46.15133285522461,46.85356521606445,2401600.0,45.7297248840332,EQT
2015-06-10,47.47958755493164,46.358192443847656,47.40337371826172,46.69569778442383,1524100.0,45.575645446777344,EQT
2015-06-11,46.815460205078125,46.26020812988281,46.646705627441406,46.38541030883789,2038300.0,45.272796630859375,EQT
2015-06-12,46.18943786621094,45.764835357666016,46.11322784423828,45.906368255615234,1034400.0,44.80525207519531,EQT
2015-06-15,46.06423568725586,45.3946647644043,45.64507293701172,45.819271087646484,1317400.0,44.72024917602539,EQT
2015-06-16,46.35274887084961,45.64507293701172,45.82471466064453,46.07512283325195,1165000.0,44.9699592590332,EQT
2015-06-17,46.80457305908203,45.99346923828125,46.46706771850586,46.18399429321289,2382200.0,45.07621383666992,EQT
2015-06-18,46.62493133544922,44.74686813354492,46.292869567871094,44.93739700317383,3108900.0,43.85952377319336,EQT
2015-06-19,45.057159423828125,44.19161605834961,44.670658111572266,44.54001235961914,4153600.0,43.47166061401367,EQT
2015-06-22,45.160587310791016,44.017417907714844,44.725093841552734,44.73598098754883,2603700.0,43.66292953491211,EQT
2015-06-23,45.89548110961914,44.56178665161133,44.69243240356445,45.802940368652344,2767600.0,44.704307556152344,EQT
2015-06-24,46.281982421875,45.432769775390625,45.835601806640625,45.69406509399414,1762600.0,44.59803771972656,EQT
2015-06-25,45.666847229003906,45.01361083984375,45.666847229003906,45.215023040771484,3659100.0,44.130489349365234,EQT
2015-06-26,45.24768829345703,44.54001235961914,45.002723693847656,44.63255310058594,7454700.0,43.56199264526367,EQT
2015-06-29,44.975502014160156,44.120849609375,44.218833923339844,44.24605178833008,2431200.0,43.184757232666016,EQT
2015-06-30,44.93739700317383,44.12629318237305,44.61077880859375,44.278717041015625,1557200.0,43.216644287109375,EQT
2015-07-01,44.45835494995117,43.39139938354492,44.295047760009766,43.66358184814453,2151600.0,42.61626052856445,EQT
2015-07-02,44.19161605834961,43.57648468017578,43.75612258911133,43.6363639831543,1762600.0,42.58969497680664,EQT
2015-07-06,43.369625091552734,42.422428131103516,43.09199905395508,42.509525299072266,2517700.0,41.4898796081543,EQT
